city_a,city_b,contribution_type,rank,element_id,contribution,prevalence_a,prevalence_b
Dhaka,Lagos,similarity,2,F007,0.07121444424080181,0.039474910947365716,0.05552916047072095
Dhaka,Lagos,similarity,3,F021,0.06681480413173847,0.06453020716793334,0.03187012870474823
Dhaka,Lagos,similarity,4,F057,0.06593015117824924,0.02997971400280339,0.0676909740026664
Dhaka,Lagos,similarity,5,F054,0.06133699097684133,0.03618245502359734,0.052179343785252796
Dhaka,Lagos,difference,1,F057,0.03771125999986301,0.02997971400280339,0.0676909740026664
Dhaka,Lagos,difference,2,F021,0.03266007846318511,0.06453020716793334,0.03187012870474823
Dhaka,Lagos,difference,3,F058,0.030698756814853685,0.02487807504854494,0.055576831863398624
Dhaka,Lagos,difference,4,F001,0.0226367557518538,0.020900846160770547,0.043537601912624346
Dhaka,Lagos,difference,5,F053,0.020750234214906432,0.04807355361804457,0.02732331940313814
Dhaka,Lima,similarity,1,F054,0.10382863353278027,0.03618245502359734,0.09163525897471782
Dhaka,Lima,similarity,2,F021,0.0702927622576588,0.06453020716793334,0.03478492366442912
Dhaka,Lima,similarity,3,F036,0.06465093192965714,0.05471954849992927,0.03772904290588309
Dhaka,Lima,similarity,4,F013,0.06055277910509309,0.04953753713205509,0.039034010388265025
Dhaka,Lima,similarity,5,F053,0.05571443042515514,0.04807355361804457,0.03700879737092283
Dhaka,Lima,difference,1,F054,0.055452803951120476,0.03618245502359734,0.09163525897471782
Dhaka,Lima,difference,2,F058,0.037676717499829336,0.02487807504854494,0.06255479254837427
Dhaka,Lima,difference,3,F021,0.029745283503504222,0.06453020716793334,0.03478492366442912
Dhaka,Lima,difference,4,F042,0.020801065301164105,0.03910961832748222,0.018308553026318116
Dhaka,Lima,difference,5,F009,0.01966115460984981,0.005356821367488394,0.025017975977338205
Dhaka,Manila,similarity,1,F021,0.10835556788554727,0.06453020716793334,0.051000027174651484
Dhaka,Manila,similarity,2,F054,0.08337890979259015,0.03618245502359734,0.06999071266322775
Dhaka,Manila,similarity,3,F036,0.08044242236300714,0.05471954849992927,0.04465035015337693
Dhaka,Manila,similarity,4,F013,0.07196862248487912,0.04953753713205509,0.04412563960337797
Dhaka,Manila,similarity,5,F053,0.05462882613025607,0.04807355361804457,0.03451420514943661
Dhaka,Manila,difference,1,F054,0.033808257639630405,0.03618245502359734,0.06999071266322775
Dhaka,Manila,difference,2,F053,0.013559348468607964,0.04807355361804457,0.03451420514943661
Dhaka,Manila,difference,3,F021,0.013530179993281856,0.06453020716793334,0.051000027174651484
Dhaka,Manila,difference,4,F008,0.012123969872434182,0.02566813587438756,0.013544166001953378
Dhaka,Manila,difference,5,F027,0.011706562947320295,0.01626134858480254,0.027967911532122837
Dhaka,Moscow,similarity,1,F021,0.12836502238996536,0.06453020716793334,0.06580443524816346
Dhaka,Moscow,similarity,2,F036,0.11809555175194089,0.05471954849992927,0.0713941387588544
Dhaka,Moscow,similarity,3,F013,0.09622513317389925,0.04953753713205509,0.06425776777006023
Dhaka,Moscow,similarity,4,F054,0.0718961734980623,0.03618245502359734,0.06573236686968596
Dhaka,Moscow,similarity,5,F028,0.059208372083766,0.03634681660944151,0.05388752848702849
Dhaka,Moscow,difference,1,F054,0.02954991184608862,0.03618245502359734,0.06573236686968596
Dhaka,Moscow,difference,2,F057,0.027625341674022783,0.02997971400280339,0.057605055676826174
Dhaka,Moscow,difference,3,F053,0.019642978688551468,0.04807355361804457,0.028430574929493104
Dhaka,Moscow,difference,4,F058,0.018732102287711702,0.02487807504854494,0.04361017733625664
Dhaka,Moscow,difference,5,F022,0.017948831268877287,0.04000255584275298,0.022053724573875694
Dhaka,Singapore,similarity,1,F036,0.1109905729972445,0.05471954849992927,0.06440416242200689
Dhaka,Singapore,similarity,2,F013,0.10337459162724408,0.04953753713205509,0.06625974260061251
Dhaka,Singapore,similarity,3,F021,0.09151387772300468,0.06453020716793334,0.04502920164990529
Dhaka,Singapore,similarity,4,F054,0.05789975888165876,0.03618245502359734,0.050809985692881365
Dhaka,Singapore,similarity,5,F007,0.05374218512761746,0.039474910947365716,0.0432279370229284
Dhaka,Singapore,difference,1,F058,0.02678044026200322,0.02487807504854494,0.05165851531054816
Dhaka,Singapore,difference,2,F027,0.025958733202348087,0.01626134858480254,0.04222008178715063
Dhaka,Singapore,difference,3,F021,0.019501005518028053,0.06453020716793334,0.04502920164990529
Dhaka,Singapore,difference,4,F013,0.016722205468557426,0.04953753713205509,0.06625974260061251
Dhaka,Singapore,difference,5,F060,0.016595756578876214,0.024709292979951905,0.00811353640107569
Dhaka,CapeTown,similarity,1,F054,0.11092290673237455,0.03618245502359734,0.10025778059225571
Dhaka,CapeTown,similarity,2,F021,0.07139311766864219,0.06453020716793334,0.03618163297288826
Dhaka,CapeTown,similarity,3,F013,0.06569289537987522,0.04953753713205509,0.0433689460739632
Dhaka,CapeTown,similarity,4,F036,0.06536598832674279,0.05471954849992927,0.03906647285148192
Dhaka,CapeTown,similarity,5,F058,0.048755842304842395,0.02487807504854494,0.06409213897124436
Dhaka,CapeTown,difference,1,F054,0.06407532556865836,0.03618245502359734,0.10025778059225571
Dhaka,CapeTown,difference,2,F058,0.03921406392269942,0.02487807504854494,0.06409213897124436
Dhaka,CapeTown,difference,3,F021,0.02834857419504508,0.06453020716793334,0.03618163297288826
Dhaka,CapeTown,difference,4,F053,0.024954856209603058,0.04807355361804457,0.023118697408441514
Dhaka,CapeTown,difference,5,F052,0.02207316132206969,0.020891603333204736,0.04296476465527443
Dhaka,Johannesburg,similarity,1,F054,0.09160423941199841,0.03618245502359734,0.08180661391881502
Dhaka,Johannesburg,similarity,2,F021,0.0801904243942259,0.06453020716793334,0.04015413986290749
Dhaka,Johannesburg,similarity,3,F036,0.08004909020451799,0.05471954849992927,0.047269909394372915
Dhaka,Johannesburg,similarity,4,F013,0.06614536416284053,0.04953753713205509,0.04314553670776847
Dhaka,Johannesburg,similarity,5,F058,0.05375705413168935,0.02487807504854494,0.06982156238747288
Dhaka,Johannesburg,difference,1,F054,0.04562415889521768,0.03618245502359734,0.08180661391881502
Dhaka,Johannesburg,difference,2,F058,0.04494348733892794,0.02487807504854494,0.06982156238747288
Dhaka,Johannesburg,difference,3,F057,0.02527698572048125,0.02997971400280339,0.05525669972328464
Dhaka,Johannesburg,difference,4,F021,0.024376067305025853,0.06453020716793334,0.04015413986290749
Dhaka,Johannesburg,difference,5,F042,0.022313677251958066,0.03910961832748222,0.016795941075524155
Dhaka,Seoul,similarity,1,F036,0.11849016717056926,0.05471954849992927,0.0671234476426719
Dhaka,Seoul,similarity,2,F021,0.09551260832551878,0.06453020716793334,0.04588091748143614
Dhaka,Seoul,similarity,3,F013,0.082855484381889,0.04953753713205509,0.051846721324678255
Dhaka,Seoul,similarity,4,F054,0.0765594239963299,0.03618245502359734,0.06558961390396727
Dhaka,Seoul,similarity,5,F028,0.05611326548626425,0.03634681660944151,0.047855693184929854
Dhaka,Seoul,difference,1,F054,0.029407158880369925,0.03618245502359734,0.06558961390396727
Dhaka,Seoul,difference,2,F042,0.026786599143486602,0.03910961832748222,0.012323019183995618
Dhaka,Seoul,difference,3,F010,0.020858264006005094,0.02604869925285804,0.046906963258863135
Dhaka,Seoul,difference,4,F027,0.0203775058519998,0.01626134858480254,0.03663885443680234
Dhaka,Seoul,difference,5,F021,0.0186492896864972,0.06453020716793334,0.04588091748143614
Dhaka,Taipei,similarity,1,F036,0.11971823355918644,0.05471954849992927,0.06676498724489796
Dhaka,Taipei,similarity,2,F021,0.09697383533686356,0.06453020716793334,0.045858779117707686
Dhaka,Taipei,similarity,3,F013,0.08517848932596743,0.04953753713205509,0.052471864692846835
Dhaka,Taipei,similarity,4,F054,0.07314920684788193,0.03618245502359734,0.061693948412698416
Dhaka,Taipei,similarity,5,F028,0.050925364751648446,0.03634681660944151,0.042756164965986394
Dhaka,Taipei,difference,1,F054,0.025511493389101074,0.03618245502359734,0.061693948412698416
Dhaka,Taipei,difference,2,F027,0.024478076920247963,0.01626134858480254,0.040739425505050504
Dhaka,Taipei,difference,3,F053,0.022980467141029522,0.04807355361804457,0.02509308647701505
Dhaka,Taipei,difference,4,F042,0.019432618739768346,0.03910961832748222,0.019676999587713875
Dhaka,Taipei,difference,5,F021,0.018671428050225654,0.06453020716793334,0.045858779117707686
Dhaka,Bangkok,similarity,1,F021,0.1003960516587389,0.06453020716793334,0.047402437739295374
Dhaka,Bangkok,similarity,2,F013,0.08848021255241297,0.04953753713205509,0.05442003902171102
Dhaka,Bangkok,similarity,3,F054,0.08344825735171443,0.03618245502359734,0.0702694158558432
Dhaka,Bangkok,similarity,4,F036,0.08014536981460806,0.05471954849992927,0.04462549375876152
Dhaka,Bangkok,similarity,5,F053,0.06278247167032472,0.04807355361804457,0.03979048981507796
Dhaka,Bangkok,difference,1,F054,0.03408696083224586,0.03618245502359734,0.0702694158558432
Dhaka,Bangkok,difference,2,F021,0.017127769428637966,0.06453020716793334,0.047402437739295374
Dhaka,Bangkok,difference,3,F042,0.015146551642507496,0.03910961832748222,0.023963066684974724
Dhaka,Bangkok,difference,4,F027,0.014937658948112047,0.01626134858480254,0.03119900753291459
Dhaka,Bangkok,difference,5,F058,0.013001644199504774,0.02487807504854494,0.03787971924804971
Dhaka,Istanbul,similarity,1,F054,0.08866606254580632,0.03618245502359734,0.07599687387549478
Dhaka,Istanbul,similarity,2,F021,0.0871744907464128,0.06453020716793334,0.04189504832159564
Dhaka,Istanbul,similarity,3,F036,0.086194366795295,0.05471954849992927,0.04885091631110883
Dhaka,Istanbul,similarity,4,F013,0.07237099048326856,0.04953753713205509,0.04530711843931527
Dhaka,Istanbul,similarity,5,F028,0.07103205580579694,0.03634681660944151,0.06060721675320002
Dhaka,Istanbul,difference,1,F054,0.03981441885189744,0.03618245502359734,0.07599687387549478
Dhaka,Istanbul,difference,2,F010,0.028897035338207602,0.02604869925285804,0.054945734591065644
Dhaka,Istanbul,difference,3,F053,0.028236478359729658,0.04807355361804457,0.019837075258314914
Dhaka,Istanbul,difference,4,F028,0.024260400143758513,0.03634681660944151,0.06060721675320002
Dhaka,Istanbul,difference,5,F021,0.022635158846337697,0.06453020716793334,0.04189504832159564
Dhaka,London,similarity,1,F036,0.11205754891249417,0.05471954849992927,0.06337580649078355
Dhaka,London,similarity,2,F013,0.07922633857846179,0.04953753713205509,0.049494855459042
Dhaka,London,similarity,3,F054,0.07571335506200604,0.03618245502359734,0.06475888252960843
Dhaka,London,similarity,4,F021,0.06693545969144968,0.06453020716793334,0.032100964146070964
Dhaka,London,similarity,5,F028,0.06496187702810752,0.03634681660944151,0.05531170818188442
Dhaka,London,difference,1,F053,0.03495193845075592,0.04807355361804457,0.013121615167288653
Dhaka,London,difference,2,F021,0.032429243021862376,0.06453020716793334,0.032100964146070964
Dhaka,London,difference,3,F054,0.02857642750601109,0.03618245502359734,0.06475888252960843
Dhaka,London,difference,4,F057,0.025485399452336698,0.02997971400280339,0.05546511345514009
Dhaka,London,difference,5,F040,0.02125580341749037,0.014586387485050731,0.0358421909025411
Dhaka,LosAngeles,similarity,1,F036,0.11949074728778224,0.05471954849992927,0.07482645108740182
Dhaka,LosAngeles,similarity,2,F054,0.10964231386723641,0.03618245502359734,0.10383494498326765
Dhaka,LosAngeles,similarity,3,F013,0.06507664622308376,0.04953753713205509,0.045014675948313675
Dhaka,LosAngeles,similarity,4,F021,0.05945033890405568,0.06453020716793334,0.03156855121801535
Dhaka,LosAngeles,similarity,5,F058,0.04994973394268113,0.02487807504854494,0.06879862863826157
Dhaka,LosAngeles,difference,1,F054,0.0676524899596703,0.03618245502359734,0.10383494498326765
Dhaka,LosAngeles,difference,2,F058,0.04392055358971663,0.02487807504854494,0.06879862863826157
Dhaka,LosAngeles,difference,3,F021,0.03296165594991799,0.06453020716793334,0.03156855121801535
Dhaka,LosAngeles,difference,4,F042,0.025840215470692807,0.03910961832748222,0.013269402856789413
Dhaka,LosAngeles,difference,5,F053,0.021574108685383637,0.04807355361804457,0.026499444932660935
Dhaka,NewYorkCity,similarity,1,F036,0.1483072874424189,0.05471954849992927,0.08829794265884491
Dhaka,NewYorkCity,similarity,2,F054,0.08680456817209527,0.03618245502359734,0.07815830785755598
Dhaka,NewYorkCity,similarity,3,F021,0.07997106636270601,0.06453020716793334,0.040373874246054695
Dhaka,NewYorkCity,similarity,4,F013,0.07951127538573736,0.04953753713205509,0.05229075435842353
Dhaka,NewYorkCity,similarity,5,F028,0.04475954374676857,0.03634681660944151,0.04011897876559531
Dhaka,NewYorkCity,difference,1,F054,0.04197585283395864,0.03618245502359734,0.07815830785755598
Dhaka,NewYorkCity,difference,2,F036,0.03357839415891564,0.05471954849992927,0.08829794265884491
Dhaka,NewYorkCity,difference,3,F021,0.024156332921878645,0.06453020716793334,0.040373874246054695
Dhaka,NewYorkCity,difference,4,F042,0.022331133654260704,0.03910961832748222,0.016778484673221516
Dhaka,NewYorkCity,difference,5,F040,0.019205234426871932,0.014586387485050731,0.03379162191192266
SaoPaulo,Toronto,similarity,1,F054,0.21726214999646576,0.08821157942131633,0.08660686234908667
SaoPaulo,Toronto,similarity,2,F036,0.11550749732805118,0.050237259666814624,0.080849634858656
SaoPaulo,Toronto,similarity,3,F058,0.07762568838579183,0.04838915694583263,0.056409368648496154
SaoPaulo,Toronto,similarity,4,F013,0.06169290807444298,0.04069019252200959,0.05331376188552707
SaoPaulo,Toronto,similarity,5,F021,0.0568140188113,0.04342362825274062,0.046006927747536334
SaoPaulo,Toronto,difference,1,F036,0.030612375191841373,0.050237259666814624,0.080849634858656
SaoPaulo,Toronto,difference,2,F042,0.01938554138515576,0.03305349678597773,0.013667955400821968
SaoPaulo,Toronto,difference,3,F001,0.014015177937597111,0.03148121241925028,0.01746603448165317
SaoPaulo,Toronto,difference,4,F007,0.013848983827152862,0.03533149294767195,0.021482509120519085
SaoPaulo,Toronto,difference,5,F046,0.01365471778065719,0.02571776637426994,0.01206304859361275
SaoPaulo,HongKong,similarity,1,F054,0.16221836274046653,0.08821157942131633,0.05904415794828603
SaoPaulo,HongKong,similarity,2,F036,0.08841494477982823,0.050237259666814624,0.056507000689540995
SaoPaulo,HongKong,similarity,3,F058,0.07691951214316857,0.04838915694583263,0.05103768687123585
SaoPaulo,HongKong,similarity,4,F013,0.06621253228820743,0.04069019252200959,0.052245990937920414
SaoPaulo,HongKong,similarity,5,F028,0.06311328096356437,0.0430021171353849,0.04712305493986206
SaoPaulo,HongKong,difference,1,F054,0.029167421473030294,0.08821157942131633,0.05904415794828603
SaoPaulo,HongKong,difference,2,F057,0.024270650013557,0.03948194048390754,0.01521129047035054
SaoPaulo,HongKong,difference,3,F042,0.016979476408353577,0.03305349678597773,0.016074020377624152
SaoPaulo,HongKong,difference,4,F027,0.016809224865381552,0.023627773750714492,0.040436998616096044
SaoPaulo,HongKong,difference,5,F046,0.0163948988481148,0.02571776637426994,0.009322867526155142
SaoPaulo,Bogota,similarity,1,F054,0.24566933120517878,0.08821157942131633,0.09640300129448803
SaoPaulo,Bogota,similarity,2,F058,0.07888652235527756,0.04838915694583263,0.05643128825531779
SaoPaulo,Bogota,similarity,3,F028,0.0675823955034705,0.0430021171353849,0.054401259329103606
SaoPaulo,Bogota,similarity,4,F036,0.06209934419319042,0.050237259666814624,0.04278842312179375
SaoPaulo,Bogota,similarity,5,F013,0.062011639658647165,0.04069019252200959,0.05275318428076007
SaoPaulo,Bogota,difference,1,F001,0.014409152585136527,0.03148121241925028,0.017072059834113754
SaoPaulo,Bogota,difference,2,F013,0.012062991758750481,0.04069019252200959,0.05275318428076007
SaoPaulo,Bogota,difference,3,F028,0.011399142193718709,0.0430021171353849,0.054401259329103606
SaoPaulo,Bogota,difference,4,F022,0.009986901345230961,0.027812548896886245,0.03779945024211721
SaoPaulo,Bogota,difference,5,F033,0.00993950297471736,0.008835367976012186,0.018774870950729546
SaoPaulo,Paris,similarity,1,F054,0.1990155220410852,0.08821157942131633,0.0737108924715471
SaoPaulo,Paris,similarity,2,F036,0.08850380537613133,0.050237259666814624,0.057558082899030735
SaoPaulo,Paris,similarity,3,F028,0.07874922326239917,0.0430021171353849,0.05983106846557239
SaoPaulo,Paris,similarity,4,F058,0.060780968159030835,0.04838915694583263,0.041038348513629794
SaoPaulo,Paris,similarity,5,F013,0.06031267125149623,0.04069019252200959,0.048427175166009126
SaoPaulo,Paris,difference,1,F046,0.017243183223587234,0.02571776637426994,0.008474583150682707
SaoPaulo,Paris,difference,2,F028,0.01682895133018749,0.0430021171353849,0.05983106846557239
SaoPaulo,Paris,difference,3,F054,0.014500686949769234,0.08821157942131633,0.0737108924715471
SaoPaulo,Paris,difference,4,F053,0.012510823603188776,0.027648095695796703,0.015137272092607927
SaoPaulo,Paris,difference,5,F008,0.012138315464977527,0.012620585708857162,0.02475890117383469
SaoPaulo,Mumbai,similarity,1,F054,0.17867557269132833,0.08821157942131633,0.06520510963912503
SaoPaulo,Mumbai,similarity,2,F036,0.09056012259892973,0.050237259666814624,0.05803007142410183
SaoPaulo,Mumbai,similarity,3,F021,0.07600999754170293,0.04342362825274062,0.056349057362761135
SaoPaulo,Mumbai,similarity,4,F058,0.06178625556529117,0.04838915694583263,0.041104168342764175
